,0,1,2,3,4,5,6
0,0.8833333333333334,0.8833333333333334,0.8583333333333332,0.825,0.8,0.7083333333333333,0.6833333333333333
1,0.8916666666666666,0.8583333333333332,0.8833333333333332,0.8333333333333333,0.7833333333333334,0.8166666666666667,0.6833333333333333
2,0.85,0.825,0.8083333333333333,0.7916666666666667,0.7583333333333333,0.75,0.6833333333333333
3,0.8916666666666666,0.9333333333333332,0.8916666666666666,0.8416666666666668,0.7916666666666666,0.7583333333333333,0.75
4,0.8833333333333334,0.8333333333333333,0.825,0.8166666666666668,0.775,0.7083333333333333,0.7333333333333333
5,0.8800000000000001,0.8666666666666666,0.8533333333333333,0.8216666666666667,0.7816666666666666,0.7483333333333333,0.7066666666666667
