1.0000000000,6.4000000000,6.4000000000,7.2000000000,6.0000000000,5.6000000000,5.6000000000,5.4000000000,5.4000000000,5.4000000000,5.4000000000,7.2000000000,4.8000000000,4.4000000000,3.4285714286,1.8888888889,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.1428571429,0.5555555556,1.5000000000,0.3750000000,1.0000000000,2.2000000000,2.2000000000,2.2000000000,2.2000000000,2.2000000000,2.2000000000,2.2000000000,2.2000000000,4.1818181818,5.4000000000,6.2000000000,6.2000000000,6.8333333333,6.2000000000,6.2000000000,6.2000000000,5.5555555556,6.2000000000,6.2000000000,7.2352941176,5.1764705882,3.4000000000,2.8333333333,4.0000000000,4.0000000000,4.0000000000,4.0000000000,3.2000000000,2.4000000000,0.3529411765,2.3333333333,3.0000000000,5.2000000000,5.2000000000,5.2000000000,5.6666666667,6.7500000000,5.0555555556,6.0000000000,6.0000000000,7.0909090909,5.8000000000
2.0000000000,3.3333333333,5.6666666667,1.0000000000,1.8333333333,2.0769230769,3.6363636364,2.6666666667,3.2857142857,2.0000000000,3.4000000000,3.0000000000,4.3750000000,3.4000000000,4.0000000000,3.8000000000,4.0000000000,3.6666666667,6.5882352941,4.8000000000,5.6666666667,4.0000000000,5.6000000000,3.8333333333,5.4615384615,6.2000000000,6.2000000000,6.6666666667,6.1666666667,6.3333333333,6.9090909091,6.8000000000,6.0000000000,6.0000000000,5.6153846154,5.0000000000,5.0000000000,3.8000000000,3.8000000000,2.6000000000,1.7142857143,0.9000000000,0.8000000000,0.1111111111,0.2000000000,2.6000000000,1.6000000000,5.4444444444,4.4000000000,4.4000000000,4.4000000000,4.4000000000,4.4000000000,4.4000000000,4.4000000000,4.4000000000,4.4000000000,4.6000000000,4.6000000000,4.6000000000,5.6666666667,4.8571428571,4.0714285714,1.1666666667,3.2000000000,3.2000000000,6.8571428571
3.0000000000,3.6666666667,7.1000000000,8.0000000000,7.8000000000,8.0000000000,6.7000000000,4.0000000000,4.0000000000,4.0000000000,4.0000000000,3.4000000000,3.4000000000,2.6000000000,2.6000000000,2.6000000000,2.6000000000,2.4000000000,2.4000000000,1.8400000000,1.7000000000,1.0000000000,0.6000000000,0.1111111111,0.2000000000,1.0000000000,1.0000000000,2.0000000000,2.0000000000,2.2857142857,3.0000000000,4.2000000000,4.2000000000,5.0000000000,4.5555555556,5.0000000000,6.0000000000,7.0000000000,6.8000000000,7.0000000000,7.0000000000,7.0000000000,7.0000000000,7.5714285714,6.6000000000,6.9090909091,7.7857142857,6.6000000000,6.6000000000,6.6000000000,6.6000000000,5.8000000000,5.5555555556,5.0000000000,4.2000000000,3.8000000000,3.2000000000,3.2000000000,2.4000000000,2.4000000000,2.4000000000,1.1428571429,0.8000000000,0.8000000000,0.9166666667,0.8000000000,0.3333333333
4.0000000000,4.8000000000,5.0000000000,4.3333333333,5.2000000000,6.2857142857,5.0000000000,4.8000000000,2.8000000000,2.8000000000,2.8000000000,2.8000000000,2.8000000000,0.3500000000,3.1666666667,5.6000000000,6.3333333333,5.8000000000,5.8000000000,5.8000000000,5.8000000000,7.1500000000,2.6363636364,4.1250000000,4.2000000000,5.2000000000,5.0000000000,5.0000000000,4.8000000000,6.7500000000,6.1111111111,5.2000000000,5.2000000000,5.2000000000,5.2000000000,6.0000000000,5.6000000000,1.4000000000,0.4000000000,2.0000000000,2.2000000000,5.1333333333,3.4000000000,1.0909090909,2.2000000000,6.0000000000,1.9444444444,0.3750000000,0.8000000000,2.0000000000,2.2000000000,5.2000000000,5.2000000000,5.4000000000,7.3529411765,5.6000000000,5.3333333333,3.8000000000,2.0833333333,4.4000000000,4.4000000000,4.4000000000,4.4000000000,4.6000000000,5.0000000000,3.8333333333,6.8333333333
5.0000000000,1.8000000000,2.2000000000,3.0000000000,2.4000000000,2.4000000000,2.8000000000,1.0000000000,0.2000000000,5.4000000000,7.8750000000,7.8000000000,5.6666666667,4.0000000000,2.8000000000,1.5714285714,2.8333333333,3.8333333333,6.4000000000,5.8000000000,5.6000000000,7.3333333333,3.4545454545,7.0000000000,6.8000000000,7.0000000000,7.0000000000,7.0000000000,7.0000000000,7.3333333333,5.6000000000,4.3333333333,2.8000000000,1.8000000000,0.7142857143,0.0000000000,0.0000000000,0.0000000000,0.6363636364,1.4000000000,2.4000000000,3.0000000000,4.4000000000,5.2000000000,6.1111111111,3.3000000000,2.0000000000,2.0000000000,2.0000000000,2.0000000000,1.6666666667,2.1666666667,3.2500000000,0.5000000000,1.2000000000,3.0000000000,5.8000000000,6.3333333333,7.1428571429,7.9000000000,7.8000000000,5.7500000000,6.3333333333,6.2000000000,1.8000000000,1.1428571429,2.2500000000
6.0000000000,4.0769230769,3.2857142857,5.2000000000,4.8000000000,4.0000000000,4.0000000000,4.0000000000,4.8888888889,4.2000000000,3.8000000000,1.4000000000,3.6000000000,6.8571428571,6.0000000000,2.8000000000,2.8000000000,0.0000000000,6.2857142857,2.5555555556,4.8000000000,4.2000000000,5.6666666667,5.0000000000,4.2307692308,5.2000000000,5.2000000000,5.2000000000,5.2000000000,5.2000000000,6.4285714286,5.8333333333,5.0000000000,4.0000000000,2.2000000000,1.2500000000,3.6000000000,2.8571428571,2.8000000000,0.5714285714,1.6666666667,5.1666666667,3.5000000000,6.0000000000,4.8000000000,3.9000000000,3.1428571429,3.8750000000,3.0000000000,2.3333333333,3.0000000000,3.0000000000,3.0000000000,3.0000000000,3.0000000000,3.0000000000,3.7000000000,7.0000000000,2.6666666667,2.2000000000,2.2000000000,3.7500000000,7.8000000000,7.8000000000,2.0000000000,2.7142857143,2.0000000000
7.0000000000,2.6666666667,4.6666666667,5.2000000000,5.2000000000,5.2000000000,5.2000000000,5.2000000000,5.2000000000,5.2000000000,5.2000000000,5.2000000000,5.2000000000,5.2000000000,5.2000000000,6.6470588235,5.8000000000,5.8000000000,4.6000000000,1.2857142857,0.8571428571,0.8000000000,0.0769230769,0.6666666667,0.2857142857,1.2000000000,1.0909090909,1.2000000000,2.0000000000,2.0000000000,2.0000000000,2.0000000000,2.8333333333,3.2000000000,3.6666666667,5.4000000000,6.1428571429,4.7500000000,5.8333333333,7.1666666667,7.0000000000,7.0000000000,7.0000000000,7.9090909091,7.6000000000,4.0000000000,4.0000000000,3.3636363636,4.4000000000,4.4000000000,3.0526315789,4.6000000000,4.8000000000,4.8000000000,6.0000000000,6.0000000000,6.0000000000,6.0000000000,7.6250000000,7.2222222222,3.2000000000,6.4285714286,3.0000000000,2.8000000000,2.2000000000,2.6000000000,0.8750000000
8.0000000000,7.0588235294,6.0000000000,6.0000000000,6.0000000000,6.0000000000,5.4000000000,5.4000000000,4.1538461538,3.4736842105,2.8000000000,0.4285714286,2.0000000000,2.0000000000,2.0000000000,2.0000000000,2.0000000000,2.0000000000,2.0000000000,2.7142857143,4.1428571429,5.6000000000,7.3333333333,4.0000000000,2.4000000000,2.7777777778,2.6000000000,2.6000000000,1.8000000000,1.8000000000,1.8000000000,1.8000000000,1.0000000000,1.0000000000,0.0000000000,0.6666666667,2.2000000000,2.6000000000,4.8333333333,5.7142857143,7.0000000000,8.0000000000,7.6000000000,7.6000000000,8.0000000000,7.0000000000,6.7142857143,6.2857142857,6.0000000000,6.0000000000,6.0000000000,5.7142857143,6.5714285714,5.6000000000,4.2000000000,3.1666666667,3.6666666667,4.6250000000,2.6000000000,2.6000000000,1.0000000000,0.0000000000,0.5555555556,1.8000000000,2.2000000000,5.2500000000,3.2000000000
9.0000000000,3.6666666667,2.4000000000,3.5000000000,1.4285714286,2.2857142857,3.1428571429,3.1666666667,6.1428571429,6.6666666667,3.6000000000,5.3636363636,2.5000000000,4.0000000000,4.0000000000,4.0000000000,3.0000000000,3.8000000000,3.8000000000,3.6000000000,5.8181818182,3.8000000000,5.4444444444,3.4000000000,4.5000000000,1.6000000000,0.2222222222,1.2000000000,1.6000000000,3.2857142857,5.6363636364,6.4000000000,7.1000000000,6.0000000000,2.0909090909,3.0000000000,3.6000000000,3.4000000000,3.6000000000,3.6000000000,3.6000000000,3.6000000000,6.2000000000,4.6666666667,4.1666666667,8.0000000000,8.0000000000,7.0000000000,7.0000000000,6.4000000000,5.6666666667,5.2000000000,5.2000000000,4.8000000000,4.4000000000,3.7500000000,3.0000000000,2.1428571429,2.0000000000,2.0000000000,2.0000000000,2.0000000000,1.0000000000,1.0000000000,0.1428571429,0.8000000000,2.6666666667
10.0000000000,1.2500000000,0.5000000000,0.6000000000,1.0000000000,1.0000000000,1.0000000000,2.0000000000,4.6666666667,4.0000000000,6.0000000000,6.7142857143,4.9000000000,1.8000000000,5.4285714286,6.2000000000,6.0000000000,6.0000000000,5.2857142857,5.8000000000,5.8000000000,7.4285714286,6.4000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.8000000000,0.8000000000,1.4000000000,1.1428571429,3.4285714286,5.2000000000,6.0000000000,5.6000000000,7.5000000000,7.0000000000,7.0000000000,7.7500000000,7.0000000000,7.0000000000,7.0000000000,6.5000000000,2.0000000000,2.2000000000,3.0000000000,3.0000000000,3.0000000000,3.1111111111,3.8333333333,5.2222222222,7.8571428571,6.8333333333,4.2000000000,4.1666666667,5.8000000000,4.6000000000,4.2000000000,5.2000000000,2.8333333333,4.5833333333,2.8750000000,2.8000000000,1.5555555556,4.0000000000
