,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.7666666666666667,0.8,0.775,0.775,0.8,0.8333333333333334,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7916666666666667,0.7583333333333333,0.7833333333333332,0.7833333333333333,0.85,0.8583333333333334,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.7833333333333333,0.7999999999999999,0.8,0.775,0.825,0.8666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.7749999999999999,0.8,0.8083333333333333,0.8166666666666668,0.8333333333333333,0.8333333333333334,0.8583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.8416666666666668,0.8333333333333334,0.8416666666666668,0.85,0.85,0.875,0.8833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.7916666666666667,0.7983333333333333,0.8016666666666667,0.8,0.8316666666666664,0.8533333333333335,0.8400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
